comment,blacklist_suggestions,story_coherence,readability,rating_time,warm_up,user_suggestions,story_edit,story_old,implicit_fact_check,context_realization,false_gender,false_mood,topic_met,matches_style_tone,spelling_and_grammar,info_consistency,matches_fandom,positive_comment,positive_example,negative_comment,negative_example,implicit_fc_comment,implicit_fc_example,positive_comment_topic,negative_comment_topic,story_id,listvalue,story_group,length,topk,temperature,likelihood_score,hash,version,amount_fallbacks,duration_generation,dur_score,user,date
-1,-1,100,100,0:58,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98103,6,,,,,,89,,,,,53332,2022-07-29 16:14:44
-1,-1,100,100,1:12,0,-1,-1,-1,-1,-1,-1,-1,100,25,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98268,2,,,,,,254,,,,,53332,2022-07-29 16:15:58
-1,-1,100,100,3:33,0,-1,-1,-1,-1,-1,-1,-1,100,50,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98323,3,,,,,,309,,,,,53332,2022-07-29 16:19:32
-1,-1,100,100,1:29,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98210,1,,,,,,196,,,,,53332,2022-07-29 16:21:02
-1,-1,100,100,1:54,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98151,4,,,,,,137,,,,,53332,2022-07-29 16:22:58
-1,-1,100,100,1:37,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98292,2,,,,,,278,,,,,53332,2022-07-29 16:24:37
-1,-1,100,100,3:10,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98170,4,,,,,,156,,,,,53332,2022-07-29 16:27:48
-1,-1,100,100,2:25,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98075,6,,,,,,61,,,,,53332,2022-07-29 16:30:14
-1,-1,100,100,1:44,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98026,5,,,,,,12,,,,,53332,2022-07-29 16:31:59
Zeitraum wurde genannt&comma; Sternzeichen nicht. Gut formuliert,-1,100,100,1:8,1,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98353,3,,,,,,339,,,,,89491,2022-07-29 17:11:26
Ein fehlendes Leerzeichen und ein falsch gesetztes Komma. Ein Satz wirkte ein wenig holprig. Zeitraum wurde erwähnt&comma; Sternzeichen nicht,-1,75,75,1:32,1,-1,-1,-1,-1,-1,-1,-1,100,100,80,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98068,5,,,,,,54,,,,,89491,2022-07-29 17:13:00
Ein fehlender Punkt. Zeitraum wurd eerwähnt&comma; Sternzeichen nicht,-1,75,75,1:34,1,-1,-1,-1,-1,-1,-1,-1,100,100,90,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98020,5,,,,,,6,,,,,89491,2022-07-29 17:14:35
Ein sehr spezifisch und ein bisschen randomisiert wirkendes Datum taucht auf. Der Zeitraum oder das Sternzeichen wird sonst nicht benannt,-1,75,75,3:47,1,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98360,3,,,,,,346,,,,,89491,2022-07-29 17:18:23
Sehr schön formuliert. Sternzeichen und Zeitraum wurden nicht benannt,-1,100,100,1:14,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98201,1,,,,,,187,,,,,89491,2022-07-29 17:19:38
Zeitraum und Sternzeichen wurden benannt. Zwischendurch wechselte der Text zweimal ins englische,-1,50,100,1:19,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98080,6,,,,,,66,,,,,89491,2022-07-29 17:20:57
Zeitraum wurde benannt&comma; Sternzeichen nicht. Schön formuliert,-1,100,100,1:2,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98173,4,,,,,,159,,,,,89491,2022-07-29 17:22:00
An sich alles passend&comma; jedoch auch wiedersprüchlich und wirkt zusammengewürfelt. Sternzeichen und Zeitraum nicht erwähnt,-1,25,100,22:5,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98305,2,,,,,,291,,,,,89491,2022-07-29 17:44:06
Der letzte Satz passt nicht so gut zum Rest und Thema. Sternzeichen und Zeitraum erwähnt,-1,75,100,1:32,0,-1,-1,-1,-1,-1,-1,-1,75,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98168,4,,,,,,154,,,,,89491,2022-07-29 17:45:39
Zeitraum erwähnt&comma; Sternzeichen nicht. Das Thema wurde nur halb getroffen,-1,100,100,1:36,0,-1,-1,-1,-1,-1,-1,-1,50,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98195,1,,,,,,181,,,,,89491,2022-07-29 17:47:15
Das Thema ist getroffen&comma; jedoch wirken die Sätze ein bisschen zusammengewürfelt. Sternzeichen und Zeitraum nicht erwähnt,-1,50,75,1:46,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98278,2,,,,,,264,,,,,89491,2022-07-29 17:49:02
Ein bisschen verwirrend. Der Ausdruck war ungewöhnlich. Sternzeichen und Zeitraum tauchen nicht auf,-1,75,50,2:17,0,-1,-1,-1,-1,-1,-1,-1,75,75,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98028,5,,,,,,14,,,,,89491,2022-07-29 17:51:21
Zeitraum angedeutet&comma; Sternzeichen nicht erwähnt. Kurz und knackig,-1,100,100,5:1,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98121,6,,,,,,107,,,,,89491,2022-07-29 17:56:22
Der Text springt sehr. Weder Zeitraum&comma; noch Sternzeichen werden erwähnt,-1,75,50,2:11,0,-1,-1,-1,-1,-1,-1,-1,100,75,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98371,3,,,,,,357,,,,,89491,2022-07-29 17:58:34
Einleitung im OP,-1,100,50,0:42,1,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98091,6,,,,,,77,,,,,50504,2022-07-30 11:07:03
-1,-1,75,75,0:56,1,-1,-1,-1,-1,-1,-1,-1,75,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98258,2,,,,,,244,,,,,50504,2022-07-30 11:08:00
-1,-1,100,100,0:20,1,-1,-1,-1,-1,-1,-1,-1,75,100,90,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98227,1,,,,,,213,,,,,50504,2022-07-30 11:08:21
Einleitung im OP,-1,100,75,0:37,1,-1,-1,-1,-1,-1,-1,-1,100,100,90,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98025,5,,,,,,11,,,,,50504,2022-07-30 11:09:00
-1,-1,100,75,0:27,0,-1,-1,-1,-1,-1,-1,-1,100,75,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98189,4,,,,,,175,,,,,50504,2022-07-30 11:09:28
-1,-1,75,75,0:31,0,-1,-1,-1,-1,-1,-1,-1,100,100,90,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98185,4,,,,,,171,,,,,50504,2022-07-30 11:10:01
-1,-1,100,100,0:32,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98052,5,,,,,,38,,,,,50504,2022-07-30 11:10:34
-1,-1,75,100,0:33,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98097,6,,,,,,83,,,,,50504,2022-07-30 11:11:09
-1,-1,100,75,0:15,0,-1,-1,-1,-1,-1,-1,-1,75,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98195,1,,,,,,181,,,,,50504,2022-07-30 11:11:25
-1,-1,100,75,0:23,0,-1,-1,-1,-1,-1,-1,-1,75,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98307,2,,,,,,293,,,,,50504,2022-07-30 11:11:49
-1,-1,100,100,10:45,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98341,3,,,,,,327,,,,,50504,2022-07-30 11:22:35
-1,-1,100,100,0:22,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98367,3,,,,,,353,,,,,50504,2022-07-30 11:22:59
Einleitung im OP,-1,100,75,0:21,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98170,4,,,,,,156,,,,,50504,2022-07-30 11:23:22
-1,-1,100,100,0:20,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98043,5,,,,,,29,,,,,50504,2022-07-30 11:23:43
-1,-1,100,100,0:16,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98242,1,,,,,,228,,,,,50504,2022-07-30 11:24:00
-1,-1,100,100,0:21,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98113,6,,,,,,99,,,,,50504,2022-07-30 11:24:22
-1,-1,75,100,0:49,0,-1,-1,-1,-1,-1,-1,-1,50,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98305,2,,,,,,291,,,,,50504,2022-07-30 11:25:13
-1,-1,100,100,0:33,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98372,3,,,,,,358,,,,,50504,2022-07-30 11:25:47
-1,-1,100,100,0:40,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98267,2,,,,,,253,,,,,50504,2022-07-30 11:26:29
-1,-1,100,100,0:24,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98075,6,,,,,,61,,,,,50504,2022-07-30 11:26:54
-1,-1,100,100,0:15,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98160,4,,,,,,146,,,,,50504,2022-07-30 11:27:10
-1,-1,100,100,0:14,0,-1,-1,-1,-1,-1,-1,-1,75,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98039,5,,,,,,25,,,,,50504,2022-07-30 11:27:25
-1,-1,100,75,0:25,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98219,1,,,,,,205,,,,,50504,2022-07-30 11:27:51
-1,-1,75,100,0:28,0,-1,-1,-1,-1,-1,-1,-1,75,100,90,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98066,5,,,,,,52,,,,,50504,2022-07-30 11:28:21
-1,-1,100,100,0:18,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98077,6,,,,,,63,,,,,50504,2022-07-30 11:28:41
-1,-1,100,100,0:27,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98296,2,,,,,,282,,,,,50504,2022-07-30 11:29:09
-1,-1,100,100,0:19,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98224,1,,,,,,210,,,,,50504,2022-07-30 11:29:30
-1,-1,100,75,0:20,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98180,4,,,,,,166,,,,,50504,2022-07-30 11:29:51
-1,-1,75,100,0:23,0,-1,-1,-1,-1,-1,-1,-1,100,100,90,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98336,3,,,,,,322,,,,,50504,2022-07-30 11:30:15
-1,-1,100,50,6:34,0,-1,-1,-1,-1,-1,-1,-1,50,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98331,3,,,,,,317,,,,,50504,2022-07-30 11:36:50
-1,-1,100,100,0:13,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98161,4,,,,,,147,,,,,50504,2022-07-30 11:37:05
-1,-1,100,100,0:20,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98215,1,,,,,,201,,,,,50504,2022-07-30 11:37:26
-1,-1,100,100,0:19,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98300,2,,,,,,286,,,,,50504,2022-07-30 11:37:46
-1,-1,100,100,0:12,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98071,5,,,,,,57,,,,,50504,2022-07-30 11:38:00
-1,-1,100,100,0:24,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98108,6,,,,,,94,,,,,50504,2022-07-30 11:38:26
-1,-1,100,100,0:16,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98342,3,,,,,,328,,,,,50504,2022-07-30 11:38:43
-1,-1,100,100,0:25,0,-1,-1,-1,-1,-1,-1,-1,75,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98243,1,,,,,,229,,,,,50504,2022-07-30 11:39:09
-1,-1,100,100,0:14,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98031,5,,,,,,17,,,,,50504,2022-07-30 11:39:24
-1,-1,100,100,0:24,0,-1,-1,-1,-1,-1,-1,-1,75,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98255,2,,,,,,241,,,,,50504,2022-07-30 11:39:50
-1,-1,100,100,10:50,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98142,4,,,,,,128,,,,,50504,2022-07-30 14:09:52
&quot;im Monat Jungfrau&quot,-1,100,75,0:31,0,-1,-1,-1,-1,-1,-1,-1,75,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98090,6,,,,,,76,,,,,50504,2022-07-30 14:10:24
-1,-1,100,100,0:12,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98034,5,,,,,,20,,,,,50504,2022-07-30 14:10:38
-1,-1,100,100,0:15,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98099,6,,,,,,85,,,,,50504,2022-07-30 14:10:54
-1,-1,100,75,0:48,0,-1,-1,-1,-1,-1,-1,-1,75,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98315,3,,,,,,301,,,,,50504,2022-07-30 14:11:43
-1,-1,100,100,0:16,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98178,4,,,,,,164,,,,,50504,2022-07-30 14:12:01
-1,-1,75,50,0:32,0,-1,-1,-1,-1,-1,-1,-1,50,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98261,2,,,,,,247,,,,,50504,2022-07-30 14:12:35
-1,-1,100,100,0:17,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98240,1,,,,,,226,,,,,50504,2022-07-30 14:12:53
-1,-1,100,100,0:17,0,-1,-1,-1,-1,-1,-1,-1,75,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98362,3,,,,,,348,,,,,50504,2022-07-30 14:13:12
-1,-1,100,75,0:14,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98171,4,,,,,,157,,,,,50504,2022-07-30 14:13:28
-1,-1,100,75,0:20,0,-1,-1,-1,-1,-1,-1,-1,75,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98277,2,,,,,,263,,,,,50504,2022-07-30 14:13:49
-1,-1,100,75,0:23,0,-1,-1,-1,-1,-1,-1,-1,100,100,90,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98245,1,,,,,,231,,,,,50504,2022-07-30 14:14:13
Einleitung im OP,-1,100,100,0:30,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98018,5,,,,,,4,,,,,50504,2022-07-30 14:14:44
-1,-1,100,100,0:14,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98096,6,,,,,,82,,,,,50504,2022-07-30 14:15:00
-1,-1,100,100,0:19,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98036,5,,,,,,22,,,,,50504,2022-07-30 14:15:20
-1,-1,100,100,0:29,0,-1,-1,-1,-1,-1,-1,-1,25,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98320,3,,,,,,306,,,,,50504,2022-07-30 14:15:51
-1,-1,100,100,0:17,0,-1,-1,-1,-1,-1,-1,-1,50,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98278,2,,,,,,264,,,,,50504,2022-07-30 14:16:10
-1,-1,100,100,0:23,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98233,1,,,,,,219,,,,,50504,2022-07-30 14:16:35
-1,-1,100,100,0:22,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98101,6,,,,,,87,,,,,50504,2022-07-30 14:16:58
Einleitung im OP,-1,100,100,0:29,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98175,4,,,,,,161,,,,,50504,2022-07-30 14:17:29
-1,-1,100,100,0:18,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98322,3,,,,,,308,,,,,50504,2022-07-30 14:17:49
-1,-1,100,100,0:19,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98111,6,,,,,,97,,,,,50504,2022-07-30 14:18:09
-1,-1,100,100,0:17,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98038,5,,,,,,24,,,,,50504,2022-07-30 14:18:28
-1,-1,100,100,2:45,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98274,2,,,,,,260,,,,,50504,2022-07-30 14:21:14
-1,-1,100,100,0:25,0,-1,-1,-1,-1,-1,-1,-1,75,100,90,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98222,1,,,,,,208,,,,,50504,2022-07-30 14:21:40
-1,-1,100,100,0:16,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98157,4,,,,,,143,,,,,50504,2022-07-30 14:21:58
-1,-1,100,100,0:21,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98339,3,,,,,,325,,,,,50504,2022-07-30 14:22:21
-1,-1,100,100,0:24,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98054,5,,,,,,40,,,,,50504,2022-07-30 14:22:46
Einleitung im OP,-1,100,100,0:24,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98194,4,,,,,,180,,,,,50504,2022-07-30 14:23:11
Einleitung im OP,-1,100,100,0:20,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98131,6,,,,,,117,,,,,50504,2022-07-30 14:23:32
-1,-1,100,100,0:16,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98229,1,,,,,,215,,,,,50504,2022-07-30 14:23:50
-1,-1,100,100,0:23,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98285,2,,,,,,271,,,,,50504,2022-07-30 14:24:15
-1,-1,75,100,0:25,0,-1,-1,-1,-1,-1,-1,-1,50,100,90,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98329,3,,,,,,315,,,,,50504,2022-07-30 14:24:41
-1,-1,100,100,0:18,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98239,1,,,,,,225,,,,,50504,2022-07-30 14:25:00
-1,-1,100,75,0:21,0,-1,-1,-1,-1,-1,-1,-1,100,100,80,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98314,2,,,,,,300,,,,,50504,2022-07-30 14:25:22
Einleitung im OP,-1,100,50,0:21,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98154,4,,,,,,140,,,,,50504,2022-07-30 14:25:44
-1,-1,100,75,0:29,0,-1,-1,-1,-1,-1,-1,-1,100,100,90,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98062,5,,,,,,48,,,,,50504,2022-07-30 14:26:14
-1,-1,100,100,0:12,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98122,6,,,,,,108,,,,,50504,2022-07-30 14:26:27
Einleitung im OP,-1,100,100,0:20,0,-1,-1,-1,-1,-1,-1,-1,75,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98057,5,,,,,,43,,,,,50504,2022-07-30 14:26:49
-1,-1,75,75,0:21,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98230,1,,,,,,216,,,,,50504,2022-07-30 14:27:11
-1,-1,100,100,0:40,1,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98089,6,,,,,,75,,,,,70828,2022-07-30 20:42:36
-1,-1,75,100,9:3,1,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98064,5,,,,,,50,,,,,70828,2022-07-30 20:51:41
-1,-1,100,100,1:13,1,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98319,3,,,,,,305,,,,,70828,2022-07-30 20:52:55
-1,-1,100,100,2:29,1,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98297,2,,,,,,283,,,,,70828,2022-07-30 20:55:26
-1,-1,100,100,1:1,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98053,5,,,,,,39,,,,,70828,2022-07-30 20:56:28
-1,-1,100,100,4:4,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98111,6,,,,,,97,,,,,70828,2022-07-30 21:00:33
-1,-1,75,100,0:28,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98249,1,,,,,,235,,,,,70828,2022-07-30 21:01:03
-1,-1,100,100,1:51,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98344,3,,,,,,330,,,,,70828,2022-07-30 21:02:55
-1,-1,100,100,3:3,0,-1,-1,-1,-1,-1,-1,-1,75,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98298,2,,,,,,284,,,,,70828,2022-07-30 21:05:59
-1,-1,100,100,0:41,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98143,4,,,,,,129,,,,,70828,2022-07-30 21:06:41
-1,-1,100,100,2:4,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98223,1,,,,,,209,,,,,70828,2022-07-30 21:08:46
-1,-1,100,100,5:49,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98133,6,,,,,,119,,,,,70828,2022-07-30 21:14:36
-1,-1,100,100,3:48,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98024,5,,,,,,10,,,,,70828,2022-07-30 21:18:25
-1,-1,100,75,1:19,0,-1,-1,-1,-1,-1,-1,-1,75,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98189,4,,,,,,175,,,,,70828,2022-07-30 21:19:46
-1,-1,75,100,2:0,0,-1,-1,-1,-1,-1,-1,-1,50,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98304,2,,,,,,290,,,,,70828,2022-07-30 21:21:47
-1,-1,100,100,2:8,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98364,3,,,,,,350,,,,,70828,2022-07-30 21:23:57
-1,-1,100,100,1:31,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98221,1,,,,,,207,,,,,70828,2022-07-30 21:25:29
-1,-1,100,100,0:59,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98046,5,,,,,,32,,,,,70828,2022-07-30 21:26:29
-1,-1,100,100,1:41,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98181,4,,,,,,167,,,,,70828,2022-07-30 21:28:11
-1,-1,100,100,0:41,0,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98327,3,,,,,,313,,,,,70828,2022-07-30 21:28:52
-1,-1,100,100,29:41,1,-1,-1,-1,-1,-1,-1,-1,50,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98269,2,,,,,,255,,,,,50504,2022-07-31 14:48:46
-1,-1,100,75,0:19,1,-1,-1,-1,-1,-1,-1,-1,75,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98110,6,,,,,,96,,,,,50504,2022-07-31 14:49:07
-1,-1,100,100,0:19,1,-1,-1,-1,-1,-1,-1,-1,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,98350,3,,,,,,336,,,,,50504,2022-07-31 14:49:27
